Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2024-06-05,107.36166381835938,144.99546813964844,106.95098876953125,114.65875244140625,41.666507720947266,32.35997772216797,44.51190185546875,58.1617317199707,168.35377502441406,147.2308349609375,130.17352294921875,18.486454010009766,39.29475021362305,40.0771484375
2024-06-06,108.16838836669922,145.88426208496094,106.92239379882812,115.51647186279297,42.110172271728516,32.688602447509766,44.64557647705078,58.39500045776367,170.1058349609375,148.8843536376953,131.10203552246094,18.50513458251953,39.14353942871094,39.80305099487305
2024-06-07,107.010498046875,146.02459716796875,106.7318115234375,114.54438018798828,42.96857833862305,32.93990707397461,44.67422103881836,57.811824798583984,169.49603271484375,147.60357666015625,130.81781005859375,18.327651977539062,38.90932083129883,39.685585021972656
2024-06-10,107.32369995117188,146.64210510253906,107.97065734863281,115.87862396240234,43.38331604003906,33.35551834106445,44.98929214477539,59.00200653076172,168.7603302001953,147.75650024414062,130.86517333984375,18.495792388916016,39.63587951660156,40.263145446777344
2024-06-11,106.46002197265625,146.40821838378906,108.2851333618164,116.2979507446289,43.3640251159668,33.32652282714844,45.151611328125,59.12883377075195,168.8765106201172,146.81028747558594,131.02622985839844,18.486454010009766,39.54983901977539,40.302303314208984
2024-06-12,105.28314208984375,144.28443908691406,106.91287231445312,115.24961853027344,43.122901916503906,33.403846740722656,44.73149871826172,58.82640838623047,163.35891723632812,141.8209991455078,128.86599731445312,18.57052230834961,39.721923828125,39.910736083984375
2024-06-13,104.43843841552734,142.99334716796875,105.67401123046875,113.50558471679688,42.254852294921875,32.6402702331543,43.69078826904297,58.338626861572266,165.0529022216797,143.19740295410156,130.4387969970703,18.45842742919922,39.693241119384766,39.45063781738281
2024-06-14,103.5557861328125,142.74075317382812,104.24456787109375,112.68597412109375,41.473602294921875,31.818710327148438,43.835113525390625,58.37765121459961,164.62701416015625,143.43634033203125,129.57659912109375,18.29962921142578,39.358638763427734,38.51087188720703
2024-06-17,102.8439712524414,143.32081604003906,104.38751983642578,113.48651885986328,42.081241607666016,32.29231262207031,44.02753829956055,58.72885513305664,166.23387145996094,144.4303436279297,130.07875061035156,18.37435531616211,39.444679260253906,37.75709915161133
2024-06-18,103.81204223632812,143.4517822265625,104.26363372802734,113.88679504394531,42.86248016357422,31.838035583496094,43.92171096801758,59.76294708251953,166.9308319091797,143.31204223632812,128.7144012451172,18.43974494934082,39.970481872558594,37.394901275634766
2024-06-19,,,,,,,,,,,,,,
2024-06-20,106.0519027709961,146.54855346679688,106.09332275390625,116.25983428955078,43.846275329589844,32.21499252319336,44.248836517333984,60.91411209106445,168.1020965576172,145.730224609375,130.71359252929688,18.495792388916016,40.53452682495117,36.964168548583984
2024-06-21,105.12179565429688,145.27613830566406,106.10285949707031,116.3170166015625,44.03917694091797,32.51462173461914,44.085269927978516,59.43125534057617,167.14378356933594,143.5701446533203,130.8367462158203,18.411720275878906,40.2094841003418,36.19082260131836
2024-06-24,108.24431610107422,149.04652404785156,109.75270080566406,119.41435241699219,45.79457092285156,33.19120407104492,45.83636474609375,61.70431900024414,168.42153930664062,144.067138671875,131.2725830078125,18.785375595092773,41.213287353515625,37.708152770996094
2024-06-25,108.54802703857422,148.25128173828125,109.5811538696289,119.65260314941406,45.83314895629883,33.46183776855469,45.57658767700195,61.5579833984375,169.58314514160156,146.99185180664062,132.87380981445312,18.77603530883789,41.00296401977539,37.737518310546875
2024-06-26,108.58599853515625,145.90298461914062,108.26607513427734,118.7281723022461,44.58894348144531,32.891571044921875,44.95119857788086,61.33360290527344,168.72161865234375,146.79116821289062,132.43798828125,18.43974494934082,40.42937088012695,36.964168548583984
2024-06-27,109.0510482788086,146.24916076660156,108.60913848876953,118.6995849609375,45.34125518798828,32.485626220703125,45.230220794677734,61.15800476074219,167.37608337402344,147.2308349609375,132.0779266357422,18.45842742919922,40.38156509399414,36.494285583496094
2024-06-28,109.25985717773438,146.34271240234375,108.99984741210938,119.95758819580078,45.505226135253906,32.649940490722656,45.60545349121094,61.48969268798828,167.9278564453125,149.83059692382812,133.7549591064453,18.561182022094727,40.630126953125,36.20061111450195
2024-07-01,109.10799407958984,146.43629455566406,108.98080444335938,120.59611511230469,44.92652130126953,32.311649322509766,45.92295837402344,61.343360900878906,169.1959228515625,150.9966583251953,133.5275421142578,18.486454010009766,40.524967193603516,35.91672134399414
2024-07-02,108.3676986694336,146.65145874023438,108.75208282470703,120.70093536376953,45.03261184692383,32.49529266357422,45.96144485473633,60.836063385009766,168.56675720214844,150.97755432128906,133.09173583984375,18.421062469482422,40.438926696777344,36.181034088134766
